matrix_column,stem,benchmark_name,model,agent,score_harbor,score_doc,delta,doc_model_matched,doc_agent_matched,doc_metric_used,primary_metric_json,doc_slice_date,doc_source_url,match_status
bigcodebench,bigcodebench,BigCodeBench,MiniMax-M2.5,terminus-2,0.37931,,,,,,calibrated Pass@1,2025-04-14,https://huggingface.co/datasets/bigcode/bigcodebench-results,no_model_match
bigcodebench,bigcodebench,BigCodeBench,MiniMax-M2.5,claude-code,0.365172,,,,,,calibrated Pass@1,2025-04-14,https://huggingface.co/datasets/bigcode/bigcodebench-results,no_model_match
bigcodebench,bigcodebench,BigCodeBench,glm-5,terminus-2,,,,,,,calibrated Pass@1,2025-04-14,https://huggingface.co/datasets/bigcode/bigcodebench-results,no_model_match
bigcodebench,bigcodebench,BigCodeBench,glm-5,claude-code,0.265517,,,,,,calibrated Pass@1,2025-04-14,https://huggingface.co/datasets/bigcode/bigcodebench-results,no_model_match
bigcodebench,bigcodebench,BigCodeBench,mimo-v2-pro,terminus-2,0.366897,,,,,,calibrated Pass@1,2025-04-14,https://huggingface.co/datasets/bigcode/bigcodebench-results,no_model_match
bigcodebench,bigcodebench,BigCodeBench,mimo-v2-pro,claude-code,0.351724,,,,,,calibrated Pass@1,2025-04-14,https://huggingface.co/datasets/bigcode/bigcodebench-results,no_model_match
bigcodebench,bigcodebench,BigCodeBench,qwen3-max,terminus-2,0.390345,,,,,,calibrated Pass@1,2025-04-14,https://huggingface.co/datasets/bigcode/bigcodebench-results,no_model_match
bigcodebench,bigcodebench,BigCodeBench,qwen3-max,qwen-coder,0.366897,,,,,,calibrated Pass@1,2025-04-14,https://huggingface.co/datasets/bigcode/bigcodebench-results,no_model_match
bixbench,bix_bench,BIX-Bench,gpt-5.4,terminus-2,0.288,,,,,,Accuracy,2025-10-08,https://arxiv.org/pdf/2503.00096,no_model_match
bixbench,bix_bench,BIX-Bench,gpt-5.4,codex,0.408,,,,,,Accuracy,2025-10-08,https://arxiv.org/pdf/2503.00096,no_model_match
bixbench,bix_bench,BIX-Bench,gpt-5-mini,terminus-2,0.192,,,,,,Accuracy,2025-10-08,https://arxiv.org/pdf/2503.00096,no_model_match
bixbench,bix_bench,BIX-Bench,gpt-5-mini,codex,0.328,,,,,,Accuracy,2025-10-08,https://arxiv.org/pdf/2503.00096,no_model_match
bixbench,bix_bench,BIX-Bench,gpt-5-nano,terminus-2,0.084,,,,,,Accuracy,2025-10-08,https://arxiv.org/pdf/2503.00096,no_model_match
bixbench,bix_bench,BIX-Bench,gpt-5-nano,codex,0.08,,,,,,Accuracy,2025-10-08,https://arxiv.org/pdf/2503.00096,no_model_match
bixbench,bix_bench,BIX-Bench,claude-haiku-4-5-20251001,terminus-2,0.172,,,,,,Accuracy,2025-10-08,https://arxiv.org/pdf/2503.00096,no_model_match
bixbench,bix_bench,BIX-Bench,claude-haiku-4-5-20251001,claude-code,0.304,,,,,,Accuracy,2025-10-08,https://arxiv.org/pdf/2503.00096,no_model_match
bixbench,bix_bench,BIX-Bench,claude-sonnet-4-6,terminus-2,0.308,,,,,,Accuracy,2025-10-08,https://arxiv.org/pdf/2503.00096,no_model_match
bixbench,bix_bench,BIX-Bench,claude-sonnet-4-6,claude-code,0.368,,,,,,Accuracy,2025-10-08,https://arxiv.org/pdf/2503.00096,no_model_match
bixbench,bix_bench,BIX-Bench,claude-opus-4-6,terminus-2,0.32,,,,,,Accuracy,2025-10-08,https://arxiv.org/pdf/2503.00096,no_model_match
bixbench,bix_bench,BIX-Bench,claude-opus-4-6,claude-code,0.396,,,,,,Accuracy,2025-10-08,https://arxiv.org/pdf/2503.00096,no_model_match
bixbench,bix_bench,BIX-Bench,gemini-3.1-pro-preview,terminus-2,0.45,,,,,,Accuracy,2025-10-08,https://arxiv.org/pdf/2503.00096,no_model_match
bixbench,bix_bench,BIX-Bench,gemini-3.1-pro-preview,gemini-cli,0.451961,,,,,,Accuracy,2025-10-08,https://arxiv.org/pdf/2503.00096,no_model_match
bixbench,bix_bench,BIX-Bench,gemini-3-flash-preview,terminus-2,0.376,,,,,,Accuracy,2025-10-08,https://arxiv.org/pdf/2503.00096,no_model_match
bixbench,bix_bench,BIX-Bench,gemini-3-flash-preview,gemini-cli,0.403,,,,,,Accuracy,2025-10-08,https://arxiv.org/pdf/2503.00096,no_model_match
bixbench,bix_bench,BIX-Bench,deepseek-reasoner,terminus-2,0.296,,,,,,Accuracy,2025-10-08,https://arxiv.org/pdf/2503.00096,no_model_match
bixbench,bix_bench,BIX-Bench,deepseek-chat,claude-code,0.324,,,,,,Accuracy,2025-10-08,https://arxiv.org/pdf/2503.00096,no_model_match
bixbench,bix_bench,BIX-Bench,kimi-k2.5,terminus-2,0.364,,,,,,Accuracy,2025-10-08,https://arxiv.org/pdf/2503.00096,no_model_match
bixbench,bix_bench,BIX-Bench,kimi-k2.5,claude-code,0.336,,,,,,Accuracy,2025-10-08,https://arxiv.org/pdf/2503.00096,no_model_match
bixbench,bix_bench,BIX-Bench,MiniMax-M2.5,terminus-2,0.304,,,,,,Accuracy,2025-10-08,https://arxiv.org/pdf/2503.00096,no_model_match
bixbench,bix_bench,BIX-Bench,MiniMax-M2.5,claude-code,0.324,,,,,,Accuracy,2025-10-08,https://arxiv.org/pdf/2503.00096,no_model_match
bixbench,bix_bench,BIX-Bench,glm-5,terminus-2,0.298039,,,,,,Accuracy,2025-10-08,https://arxiv.org/pdf/2503.00096,no_model_match
bixbench,bix_bench,BIX-Bench,glm-5,claude-code,0.352,,,,,,Accuracy,2025-10-08,https://arxiv.org/pdf/2503.00096,no_model_match
bixbench,bix_bench,BIX-Bench,mimo-v2-pro,terminus-2,0.304,,,,,,Accuracy,2025-10-08,https://arxiv.org/pdf/2503.00096,no_model_match
bixbench,bix_bench,BIX-Bench,mimo-v2-pro,claude-code,0.384,,,,,,Accuracy,2025-10-08,https://arxiv.org/pdf/2503.00096,no_model_match
bixbench,bix_bench,BIX-Bench,qwen3-max,terminus-2,0.216,,,,,,Accuracy,2025-10-08,https://arxiv.org/pdf/2503.00096,no_model_match
bixbench,bix_bench,BIX-Bench,qwen3-max,qwen-coder,0.26,,,,,,Accuracy,2025-10-08,https://arxiv.org/pdf/2503.00096,no_model_match
codepde,codepde,CodePDE,gpt-5.4,terminus-2,0.56,,,,,,"nRMSE (geometric mean over 5 PDE families, lower is better)",2025-05,https://arxiv.org/abs/2505.08783,no_model_match
codepde,codepde,CodePDE,gpt-5.4,codex,0.44,,,,,,"nRMSE (geometric mean over 5 PDE families, lower is better)",2025-05,https://arxiv.org/abs/2505.08783,no_model_match
codepde,codepde,CodePDE,gpt-5-mini,terminus-2,0.56,,,,,,"nRMSE (geometric mean over 5 PDE families, lower is better)",2025-05,https://arxiv.org/abs/2505.08783,no_model_match
codepde,codepde,CodePDE,gpt-5-mini,codex,0.32,,,,,,"nRMSE (geometric mean over 5 PDE families, lower is better)",2025-05,https://arxiv.org/abs/2505.08783,no_model_match
codepde,codepde,CodePDE,gpt-5-nano,terminus-2,0.28,,,,,,"nRMSE (geometric mean over 5 PDE families, lower is better)",2025-05,https://arxiv.org/abs/2505.08783,no_model_match
codepde,codepde,CodePDE,gpt-5-nano,codex,0.04,,,,,,"nRMSE (geometric mean over 5 PDE families, lower is better)",2025-05,https://arxiv.org/abs/2505.08783,no_model_match
codepde,codepde,CodePDE,claude-haiku-4-5-20251001,terminus-2,0.4,,,,,,"nRMSE (geometric mean over 5 PDE families, lower is better)",2025-05,https://arxiv.org/abs/2505.08783,no_model_match
codepde,codepde,CodePDE,claude-haiku-4-5-20251001,claude-code,0.32,,,,,,"nRMSE (geometric mean over 5 PDE families, lower is better)",2025-05,https://arxiv.org/abs/2505.08783,no_model_match
codepde,codepde,CodePDE,claude-sonnet-4-6,terminus-2,0.56,,,,,,"nRMSE (geometric mean over 5 PDE families, lower is better)",2025-05,https://arxiv.org/abs/2505.08783,no_model_match
codepde,codepde,CodePDE,claude-sonnet-4-6,claude-code,0.36,,,,,,"nRMSE (geometric mean over 5 PDE families, lower is better)",2025-05,https://arxiv.org/abs/2505.08783,no_model_match
codepde,codepde,CodePDE,claude-opus-4-6,terminus-2,0.6,,,,,,"nRMSE (geometric mean over 5 PDE families, lower is better)",2025-05,https://arxiv.org/abs/2505.08783,no_model_match
codepde,codepde,CodePDE,claude-opus-4-6,claude-code,0.48,,,,,,"nRMSE (geometric mean over 5 PDE families, lower is better)",2025-05,https://arxiv.org/abs/2505.08783,no_model_match
codepde,codepde,CodePDE,gemini-3.1-pro-preview,terminus-2,0.24,,,,,,"nRMSE (geometric mean over 5 PDE families, lower is better)",2025-05,https://arxiv.org/abs/2505.08783,no_model_match
codepde,codepde,CodePDE,gemini-3.1-pro-preview,gemini-cli,0.16,,,,,,"nRMSE (geometric mean over 5 PDE families, lower is better)",2025-05,https://arxiv.org/abs/2505.08783,no_model_match
codepde,codepde,CodePDE,gemini-3-flash-preview,terminus-2,0.32,,,,,,"nRMSE (geometric mean over 5 PDE families, lower is better)",2025-05,https://arxiv.org/abs/2505.08783,no_model_match
codepde,codepde,CodePDE,gemini-3-flash-preview,gemini-cli,0.28,,,,,,"nRMSE (geometric mean over 5 PDE families, lower is better)",2025-05,https://arxiv.org/abs/2505.08783,no_model_match
codepde,codepde,CodePDE,deepseek-reasoner,terminus-2,0.32,0.00483,0.31517,DeepSeek-R1,"CodePDE (Reasoning + Debugging + Refinement, best-of-12)",nRMSE (geom. mean),"nRMSE (geometric mean over 5 PDE families, lower is better)",2025-05,https://arxiv.org/abs/2505.08783,matched_model_agent_mismatch
codepde,codepde,CodePDE,deepseek-chat,claude-code,0.32,,,,,,"nRMSE (geometric mean over 5 PDE families, lower is better)",2025-05,https://arxiv.org/abs/2505.08783,no_model_match
codepde,codepde,CodePDE,kimi-k2.5,terminus-2,0.2,,,,,,"nRMSE (geometric mean over 5 PDE families, lower is better)",2025-05,https://arxiv.org/abs/2505.08783,no_model_match
codepde,codepde,CodePDE,kimi-k2.5,claude-code,0.2,,,,,,"nRMSE (geometric mean over 5 PDE families, lower is better)",2025-05,https://arxiv.org/abs/2505.08783,no_model_match
codepde,codepde,CodePDE,MiniMax-M2.5,terminus-2,0.36,,,,,,"nRMSE (geometric mean over 5 PDE families, lower is better)",2025-05,https://arxiv.org/abs/2505.08783,no_model_match
codepde,codepde,CodePDE,MiniMax-M2.5,claude-code,0.24,,,,,,"nRMSE (geometric mean over 5 PDE families, lower is better)",2025-05,https://arxiv.org/abs/2505.08783,no_model_match
codepde,codepde,CodePDE,glm-5,terminus-2,0.32,,,,,,"nRMSE (geometric mean over 5 PDE families, lower is better)",2025-05,https://arxiv.org/abs/2505.08783,no_model_match
codepde,codepde,CodePDE,glm-5,claude-code,0.4,,,,,,"nRMSE (geometric mean over 5 PDE families, lower is better)",2025-05,https://arxiv.org/abs/2505.08783,no_model_match
codepde,codepde,CodePDE,mimo-v2-pro,terminus-2,0.44,,,,,,"nRMSE (geometric mean over 5 PDE families, lower is better)",2025-05,https://arxiv.org/abs/2505.08783,no_model_match
codepde,codepde,CodePDE,mimo-v2-pro,claude-code,0.4,,,,,,"nRMSE (geometric mean over 5 PDE families, lower is better)",2025-05,https://arxiv.org/abs/2505.08783,no_model_match
codepde,codepde,CodePDE,qwen3-max,terminus-2,0.4,,,,,,"nRMSE (geometric mean over 5 PDE families, lower is better)",2025-05,https://arxiv.org/abs/2505.08783,no_model_match
codepde,codepde,CodePDE,qwen3-max,qwen-coder,0.28,,,,,,"nRMSE (geometric mean over 5 PDE families, lower is better)",2025-05,https://arxiv.org/abs/2505.08783,no_model_match
compilebench,compilebench,CompileBench,gpt-5.4,terminus-2,0.826667,,,,,,accuracy (pass@1),2025-09,https://quesma.com/blog/introducing-compilebench/,no_model_match
compilebench,compilebench,CompileBench,gpt-5.4,codex,1.0,,,,,,accuracy (pass@1),2025-09,https://quesma.com/blog/introducing-compilebench/,no_model_match
compilebench,compilebench,CompileBench,gpt-5-mini,terminus-2,0.533333,0.8,-0.2666670000000001,GPT-5-mini (high reasoning),,accuracy (pass@1),accuracy (pass@1),2025-09,https://quesma.com/blog/introducing-compilebench/,matched_model_only_doc_no_agent
compilebench,compilebench,CompileBench,gpt-5-mini,codex,0.586667,0.8,-0.213333,GPT-5-mini (high reasoning),,accuracy (pass@1),accuracy (pass@1),2025-09,https://quesma.com/blog/introducing-compilebench/,matched_model_only_doc_no_agent
compilebench,compilebench,CompileBench,gpt-5-nano,terminus-2,0.386667,,,,,,accuracy (pass@1),2025-09,https://quesma.com/blog/introducing-compilebench/,no_model_match
compilebench,compilebench,CompileBench,gpt-5-nano,codex,0.133333,,,,,,accuracy (pass@1),2025-09,https://quesma.com/blog/introducing-compilebench/,no_model_match
compilebench,compilebench,CompileBench,claude-haiku-4-5-20251001,terminus-2,,0.87,,Claude Haiku 4.5,,accuracy (pass@1),accuracy (pass@1),2025-09,https://quesma.com/blog/introducing-compilebench/,matched_model_only_doc_no_agent
compilebench,compilebench,CompileBench,claude-haiku-4-5-20251001,claude-code,0.6,0.87,-0.27,Claude Haiku 4.5,,accuracy (pass@1),accuracy (pass@1),2025-09,https://quesma.com/blog/introducing-compilebench/,matched_model_only_doc_no_agent
compilebench,compilebench,CompileBench,claude-sonnet-4-6,terminus-2,,,,,,,accuracy (pass@1),2025-09,https://quesma.com/blog/introducing-compilebench/,no_model_match
compilebench,compilebench,CompileBench,claude-sonnet-4-6,claude-code,0.866667,,,,,,accuracy (pass@1),2025-09,https://quesma.com/blog/introducing-compilebench/,no_model_match
compilebench,compilebench,CompileBench,claude-opus-4-6,terminus-2,,,,,,,accuracy (pass@1),2025-09,https://quesma.com/blog/introducing-compilebench/,no_model_match
compilebench,compilebench,CompileBench,claude-opus-4-6,claude-code,0.893333,,,,,,accuracy (pass@1),2025-09,https://quesma.com/blog/introducing-compilebench/,no_model_match
compilebench,compilebench,CompileBench,gemini-3.1-pro-preview,terminus-2,0.826667,,,,,,accuracy (pass@1),2025-09,https://quesma.com/blog/introducing-compilebench/,no_model_match
compilebench,compilebench,CompileBench,gemini-3.1-pro-preview,gemini-cli,,,,,,,accuracy (pass@1),2025-09,https://quesma.com/blog/introducing-compilebench/,no_model_match
compilebench,compilebench,CompileBench,gemini-3-flash-preview,terminus-2,0.773333,,,,,,accuracy (pass@1),2025-09,https://quesma.com/blog/introducing-compilebench/,no_model_match
compilebench,compilebench,CompileBench,gemini-3-flash-preview,gemini-cli,,,,,,,accuracy (pass@1),2025-09,https://quesma.com/blog/introducing-compilebench/,no_model_match
compilebench,compilebench,CompileBench,deepseek-reasoner,terminus-2,0.693333,,,,,,accuracy (pass@1),2025-09,https://quesma.com/blog/introducing-compilebench/,no_model_match
compilebench,compilebench,CompileBench,deepseek-chat,claude-code,0.8,,,,,,accuracy (pass@1),2025-09,https://quesma.com/blog/introducing-compilebench/,no_model_match
compilebench,compilebench,CompileBench,kimi-k2.5,terminus-2,0.773333,,,,,,accuracy (pass@1),2025-09,https://quesma.com/blog/introducing-compilebench/,no_model_match
compilebench,compilebench,CompileBench,kimi-k2.5,claude-code,0.893333,,,,,,accuracy (pass@1),2025-09,https://quesma.com/blog/introducing-compilebench/,no_model_match
compilebench,compilebench,CompileBench,MiniMax-M2.5,terminus-2,0.826667,,,,,,accuracy (pass@1),2025-09,https://quesma.com/blog/introducing-compilebench/,no_model_match
compilebench,compilebench,CompileBench,MiniMax-M2.5,claude-code,0.68,,,,,,accuracy (pass@1),2025-09,https://quesma.com/blog/introducing-compilebench/,no_model_match
compilebench,compilebench,CompileBench,glm-5,terminus-2,,,,,,,accuracy (pass@1),2025-09,https://quesma.com/blog/introducing-compilebench/,no_model_match
compilebench,compilebench,CompileBench,glm-5,claude-code,,,,,,,accuracy (pass@1),2025-09,https://quesma.com/blog/introducing-compilebench/,no_model_match
compilebench,compilebench,CompileBench,mimo-v2-pro,terminus-2,,,,,,,accuracy (pass@1),2025-09,https://quesma.com/blog/introducing-compilebench/,no_model_match
compilebench,compilebench,CompileBench,mimo-v2-pro,claude-code,0.066667,,,,,,accuracy (pass@1),2025-09,https://quesma.com/blog/introducing-compilebench/,no_model_match
compilebench,compilebench,CompileBench,qwen3-max,terminus-2,0.653333,0.67,-0.016666999999999987,Qwen3-Max,,accuracy (pass@1),accuracy (pass@1),2025-09,https://quesma.com/blog/introducing-compilebench/,matched_model_only_doc_no_agent
compilebench,compilebench,CompileBench,qwen3-max,qwen-coder,,0.67,,Qwen3-Max,,accuracy (pass@1),accuracy (pass@1),2025-09,https://quesma.com/blog/introducing-compilebench/,matched_model_only_doc_no_agent
crustbench,crust_bench,CRUST-Bench,gpt-5.4,terminus-2,0.918,,,,,,Test Pass Rate (pass@1),2025-04,https://arxiv.org/abs/2504.15254,no_model_match
crustbench,crust_bench,CRUST-Bench,gpt-5.4,codex,0.982,,,,,,Test Pass Rate (pass@1),2025-04,https://arxiv.org/abs/2504.15254,no_model_match
crustbench,crust_bench,CRUST-Bench,gpt-5-mini,terminus-2,0.636,,,,,,Test Pass Rate (pass@1),2025-04,https://arxiv.org/abs/2504.15254,no_model_match
crustbench,crust_bench,CRUST-Bench,gpt-5-mini,codex,0.812,,,,,,Test Pass Rate (pass@1),2025-04,https://arxiv.org/abs/2504.15254,no_model_match
crustbench,crust_bench,CRUST-Bench,gpt-5-nano,terminus-2,0.3055,,,,,,Test Pass Rate (pass@1),2025-04,https://arxiv.org/abs/2504.15254,no_model_match
crustbench,crust_bench,CRUST-Bench,gpt-5-nano,codex,0.11,,,,,,Test Pass Rate (pass@1),2025-04,https://arxiv.org/abs/2504.15254,no_model_match
crustbench,crust_bench,CRUST-Bench,claude-haiku-4-5-20251001,terminus-2,,,,,,,Test Pass Rate (pass@1),2025-04,https://arxiv.org/abs/2504.15254,no_model_match
crustbench,crust_bench,CRUST-Bench,claude-haiku-4-5-20251001,claude-code,0.772,,,,,,Test Pass Rate (pass@1),2025-04,https://arxiv.org/abs/2504.15254,no_model_match
crustbench,crust_bench,CRUST-Bench,claude-sonnet-4-6,terminus-2,0.859,,,,,,Test Pass Rate (pass@1),2025-04,https://arxiv.org/abs/2504.15254,no_model_match
crustbench,crust_bench,CRUST-Bench,claude-sonnet-4-6,claude-code,,,,,,,Test Pass Rate (pass@1),2025-04,https://arxiv.org/abs/2504.15254,no_model_match
crustbench,crust_bench,CRUST-Bench,claude-opus-4-6,terminus-2,,,,,,,Test Pass Rate (pass@1),2025-04,https://arxiv.org/abs/2504.15254,no_model_match
crustbench,crust_bench,CRUST-Bench,claude-opus-4-6,claude-code,0.840833,,,,,,Test Pass Rate (pass@1),2025-04,https://arxiv.org/abs/2504.15254,no_model_match
crustbench,crust_bench,CRUST-Bench,gemini-3.1-pro-preview,terminus-2,0.93,,,,,,Test Pass Rate (pass@1),2025-04,https://arxiv.org/abs/2504.15254,no_model_match
crustbench,crust_bench,CRUST-Bench,gemini-3.1-pro-preview,gemini-cli,0.92,,,,,,Test Pass Rate (pass@1),2025-04,https://arxiv.org/abs/2504.15254,no_model_match
crustbench,crust_bench,CRUST-Bench,gemini-3-flash-preview,terminus-2,0.682,,,,,,Test Pass Rate (pass@1),2025-04,https://arxiv.org/abs/2504.15254,no_model_match
crustbench,crust_bench,CRUST-Bench,gemini-3-flash-preview,gemini-cli,0.842,,,,,,Test Pass Rate (pass@1),2025-04,https://arxiv.org/abs/2504.15254,no_model_match
crustbench,crust_bench,CRUST-Bench,deepseek-reasoner,terminus-2,0.618,,,,,,Test Pass Rate (pass@1),2025-04,https://arxiv.org/abs/2504.15254,no_model_match
crustbench,crust_bench,CRUST-Bench,deepseek-chat,claude-code,0.602,,,,,,Test Pass Rate (pass@1),2025-04,https://arxiv.org/abs/2504.15254,no_model_match
crustbench,crust_bench,CRUST-Bench,kimi-k2.5,terminus-2,0.728,,,,,,Test Pass Rate (pass@1),2025-04,https://arxiv.org/abs/2504.15254,no_model_match
crustbench,crust_bench,CRUST-Bench,kimi-k2.5,claude-code,0.716,,,,,,Test Pass Rate (pass@1),2025-04,https://arxiv.org/abs/2504.15254,no_model_match
crustbench,crust_bench,CRUST-Bench,MiniMax-M2.5,terminus-2,0.574,,,,,,Test Pass Rate (pass@1),2025-04,https://arxiv.org/abs/2504.15254,no_model_match
crustbench,crust_bench,CRUST-Bench,MiniMax-M2.5,claude-code,0.612,,,,,,Test Pass Rate (pass@1),2025-04,https://arxiv.org/abs/2504.15254,no_model_match
crustbench,crust_bench,CRUST-Bench,glm-5,terminus-2,0.754,,,,,,Test Pass Rate (pass@1),2025-04,https://arxiv.org/abs/2504.15254,no_model_match
crustbench,crust_bench,CRUST-Bench,glm-5,claude-code,0.43,,,,,,Test Pass Rate (pass@1),2025-04,https://arxiv.org/abs/2504.15254,no_model_match
crustbench,crust_bench,CRUST-Bench,mimo-v2-pro,terminus-2,0.66,,,,,,Test Pass Rate (pass@1),2025-04,https://arxiv.org/abs/2504.15254,no_model_match
crustbench,crust_bench,CRUST-Bench,mimo-v2-pro,claude-code,0.154,,,,,,Test Pass Rate (pass@1),2025-04,https://arxiv.org/abs/2504.15254,no_model_match
crustbench,crust_bench,CRUST-Bench,qwen3-max,terminus-2,,,,,,,Test Pass Rate (pass@1),2025-04,https://arxiv.org/abs/2504.15254,no_model_match
crustbench,crust_bench,CRUST-Bench,qwen3-max,qwen-coder,,,,,,,Test Pass Rate (pass@1),2025-04,https://arxiv.org/abs/2504.15254,no_model_match
dacode,da_code,DA-Code,gpt-5.4,terminus-2,,,,,,,Completion Rate,2024-10-11,https://arxiv.org/abs/2410.07331,no_model_match
dacode,da_code,DA-Code,gpt-5.4,codex,0.504661,,,,,,Completion Rate,2024-10-11,https://arxiv.org/abs/2410.07331,no_model_match
dacode,da_code,DA-Code,gpt-5-mini,terminus-2,0.317099,,,,,,Completion Rate,2024-10-11,https://arxiv.org/abs/2410.07331,no_model_match
dacode,da_code,DA-Code,gpt-5-mini,codex,0.439175,,,,,,Completion Rate,2024-10-11,https://arxiv.org/abs/2410.07331,no_model_match
dacode,da_code,DA-Code,gpt-5-nano,terminus-2,0.194472,,,,,,Completion Rate,2024-10-11,https://arxiv.org/abs/2410.07331,no_model_match
dacode,da_code,DA-Code,gpt-5-nano,codex,0.111638,,,,,,Completion Rate,2024-10-11,https://arxiv.org/abs/2410.07331,no_model_match
dacode,da_code,DA-Code,claude-haiku-4-5-20251001,terminus-2,,,,,,,Completion Rate,2024-10-11,https://arxiv.org/abs/2410.07331,no_model_match
dacode,da_code,DA-Code,claude-haiku-4-5-20251001,claude-code,,,,,,,Completion Rate,2024-10-11,https://arxiv.org/abs/2410.07331,no_model_match
dacode,da_code,DA-Code,claude-sonnet-4-6,terminus-2,,,,,,,Completion Rate,2024-10-11,https://arxiv.org/abs/2410.07331,no_model_match
dacode,da_code,DA-Code,claude-sonnet-4-6,claude-code,,,,,,,Completion Rate,2024-10-11,https://arxiv.org/abs/2410.07331,no_model_match
dacode,da_code,DA-Code,claude-opus-4-6,terminus-2,,,,,,,Completion Rate,2024-10-11,https://arxiv.org/abs/2410.07331,no_model_match
